47,0.08169050641719726,0.9727990033222591,7323,210,108,4053,4053,108,210,7323,0.15042032812475056,0.9554655870445344,2485,161,15,1276,1276,15,161,2485,2026-08-26 23:06:44,122.0,550.62
49,0.07735741137423095,0.9743379910103577,7351,220,80,4043,4043,80,220,7351,0.09130558549041902,0.97165991902834,2472,84,28,1353,1353,28,84,2472,2026-08-26 23:07:53,121.35,550.62
50,0.06980009992395447,0.9766464725425054,7336,178,95,4085,4085,95,178,7336,0.11428267585617011,0.9620445344129555,2473,108,27,1329,1329,27,108,2473,2026-08-26 23:08:16,121.68,550.62
48,0.07932276428672683,0.9722860074262263,7328,221,103,4042,4042,103,221,7328,0.11808503473079518,0.9597672064777328,2468,127,32,1310,1310,32,127,2468,2026-08-26 23:08:47,122.74,550.62
50,0.07618888714809414,0.9746799882743795,7352,217,79,4046,4046,79,217,7352,0.11002833029511667,0.9655870445344129,2486,122,14,1315,1315,14,122,2486,2026-08-26 23:09:56,122.96,550.62
51,0.06790843820256702,0.9769029704905218,7335,174,96,4089,4089,96,174,7335,0.12274375017770087,0.957995951417004,2367,33,133,1404,1404,133,33,2367,2026-08-26 23:10:19,122.8,550.62
49,0.07889800158978431,0.9716142270861833,7317,218,114,4045,4045,114,218,7317,0.11663600846442586,0.958502024291498,2412,76,88,1361,1361,88,76,2412,2026-08-26 23:10:50,122.92,550.62
51,0.07385246718073679,0.9757792651944499,7343,195,88,4068,4068,88,195,7343,0.10946518166635472,0.9640688259109311,2454,96,46,1341,1341,46,96,2454,2026-08-26 23:11:59,122.78,550.62
52,0.059755205112750225,0.9793946648426812,7347,157,84,4106,4106,84,157,7347,0.09850312047797069,0.9696356275303644,2479,99,21,1338,1338,21,99,2479,2026-08-26 23:12:21,122.44,550.62
50,0.07878157352517766,0.9730555012702756,7325,209,106,4054,4054,106,209,7325,0.11105893431457611,0.9602732793522267,2476,118,24,1319,1319,24,118,2476,2026-08-26 23:12:53,122.44,550.62
52,0.08497978165196625,0.971516513582177,7331,233,100,4030,4030,100,233,7331,0.09056693848783597,0.9671052631578947,2461,91,39,1346,1346,39,91,2461,2026-08-26 23:13:59,120.41,550.62
53,0.0619933796136719,0.9798221614227086,7351,156,80,4107,4107,80,156,7351,0.08691579762583236,0.9714068825910931,2466,79,34,1358,1358,34,79,2466,2026-08-26 23:14:21,119.63,550.62
51,0.07551338690366194,0.9742524916943521,7334,204,97,4059,4059,97,204,7334,0.12844462492427816,0.958502024291498,2471,135,29,1302,1302,29,135,2471,2026-08-26 23:14:53,120.18,550.62
53,0.07285739147714587,0.9754494821184287,7336,192,95,4071,4071,95,192,7336,0.08754853818750363,0.9729251012145749,2456,63,44,1374,1374,44,63,2456,2026-08-26 23:16:01,121.96,550.62
54,0.054241491317748705,0.983156634746922,7363,129,68,4134,4134,68,129,7363,0.08420541134110543,0.9726720647773279,2465,73,35,1364,1364,35,73,2465,2026-08-26 23:16:23,121.81,550.62
52,0.07649426006714567,0.9735807113543091,7327,205,104,4058,4058,104,205,7327,0.1017679894051785,0.9701417004048583,2447,65,53,1372,1372,53,65,2447,2026-08-26 23:16:55,122.11,550.62
54,0.06313220973724752,0.9795656634746922,7356,164,75,4099,4099,75,164,7356,0.09114131225468139,0.9701417004048583,2471,89,29,1348,1348,29,89,2471,2026-08-26 23:18:03,121.75,550.62
55,0.049973922261121656,0.9835841313269493,7360,121,71,4142,4142,71,121,7360,0.09073248565355353,0.9729251012145749,2474,81,26,1356,1356,26,81,2474,2026-08-26 23:18:25,122.64,550.62
53,0.0702422440022411,0.9769151846785226,7342,181,89,4082,4082,89,181,7342,0.10101457684006739,0.9671052631578947,2456,86,44,1351,1351,44,86,2456,2026-08-26 23:18:58,122.71,550.62
55,0.0612893277843242,0.9786129568106312,7342,161,89,4102,4102,89,161,7342,0.08865923948302254,0.9711538461538461,2475,89,25,1348,1348,25,89,2475,2026-08-26 23:20:05,122.7,550.62
56,0.04995980214274383,0.9837551299589603,7360,119,71,4144,4144,71,119,7360,0.09107900335197054,0.9734311740890689,2480,85,20,1352,1352,20,85,2480,2026-08-26 23:20:28,122.68,550.62
54,0.06395711506785068,0.9792236662106704,7345,157,86,4106,4106,86,157,7345,0.09287140243342674,0.9693825910931174,2465,86,35,1351,1351,35,86,2465,2026-08-26 23:21:00,121.67,550.62
56,0.0639287729603627,0.9789549540746532,7350,165,81,4098,4098,81,165,7350,0.12195322697516531,0.958248987854251,2490,155,10,1282,1282,10,155,2490,2026-08-26 23:22:07,121.5,550.62
57,0.048675777755372567,0.9839261285909713,7365,122,66,4141,4141,66,122,7365,0.0940612021452834,0.9711538461538461,2422,36,78,1401,1401,78,36,2422,2026-08-26 23:22:30,121.85,550.62
55,0.06166835645963495,0.979296951338675,7350,161,81,4102,4102,81,161,7350,0.09252286330101114,0.9706477732793523,2471,87,29,1350,1350,29,87,2471,2026-08-26 23:23:02,122.14,550.62
57,0.09018340898162039,0.969733242134063,7340,263,91,4000,4000,91,263,7340,0.12010434796978994,0.9607793522267206,2472,127,28,1310,1310,28,127,2472,2026-08-26 23:24:09,122.48,550.62
58,0.04694699155432382,0.9853796169630643,7372,112,59,4151,4151,59,112,7372,0.0858161314955002,0.9729251012145749,2474,81,26,1356,1356,26,81,2474,2026-08-26 23:24:33,122.59,550.62
56,0.06253428867307495,0.9792236662106704,7343,155,88,4108,4108,88,155,7343,0.10610505632598044,0.9671052631578947,2478,108,22,1329,1329,22,108,2478,2026-08-26 23:25:04,122.1,550.62
58,0.08012536456317942,0.9737517099863201,7327,203,104,4060,4060,104,203,7327,0.09673896380066249,0.9683704453441295,2476,101,24,1336,1336,24,101,2476,2026-08-26 23:26:11,121.81,550.62
59,0.04339308256112044,0.9865766073871409,7378,104,53,4159,4159,53,104,7378,0.08881653456214386,0.9754554655870445,2481,78,19,1359,1359,19,78,2481,2026-08-26 23:26:35,122.72,550.62
57,0.05962676527474691,0.9805061559507524,7346,143,85,4120,4120,85,143,7346,0.116753140815085,0.9574898785425101,2361,29,139,1408,1408,139,29,2361,2026-08-26 23:27:07,123.02,550.62
59,0.06853695491232646,0.9781976744186046,7363,187,68,4076,4076,68,187,7363,0.09990671830655261,0.9681174089068826,2480,106,20,1331,1331,20,106,2480,2026-08-26 23:28:14,122.74,550.62
60,0.04725377378046,0.9853796169630643,7380,120,51,4143,4143,51,120,7380,0.08043121843059596,0.9752024291497976,2477,75,23,1362,1362,23,75,2477,2026-08-26 23:28:38,122.8,550.62
58,0.058366626502994436,0.9813611491108071,7358,145,73,4118,4118,73,145,7358,0.13643285405971978,0.9597672064777328,2487,146,13,1291,1291,13,146,2487,2026-08-26 23:29:10,122.44,550.62
60,0.06676928388445655,0.9795656634746922,7364,172,67,4091,4091,67,172,7364,0.08468638017381493,0.9726720647773279,2480,88,20,1349,1349,20,88,2480,2026-08-26 23:30:17,122.68,550.62
61,0.04595375147422969,0.9848666210670315,7369,115,62,4148,4148,62,115,7369,0.08161856338175802,0.9752024291497976,2438,36,62,1401,1401,62,36,2438,2026-08-26 23:30:41,122.58,550.62
59,0.0541745175535997,0.9831444205589213,7365,131,66,4132,4132,66,131,7365,0.07681710283066474,0.9759615384615384,2458,53,42,1384,1384,42,53,2458,2026-08-26 23:31:12,121.74,550.62
61,0.07151786486551971,0.9763044752784835,7344,190,87,4073,4073,87,190,7344,0.10164956301870644,0.9671052631578947,2420,50,80,1387,1387,80,50,2420,2026-08-26 23:32:18,121.21,550.62
62,0.04219058326921851,0.9874316005471956,7380,96,51,4167,4167,51,96,7380,0.08412759893866979,0.9752024291497976,2466,64,34,1373,1373,34,64,2466,2026-08-26 23:32:43,121.86,550.62
60,0.04885831788368905,0.9844391244870041,7375,126,56,4137,4137,56,126,7375,0.08832769418231434,0.9719129554655871,2433,44,67,1393,1393,67,44,2433,2026-08-26 23:33:14,122.36,550.62
62,0.06930660757554055,0.9778556771545828,7355,183,76,4080,4080,76,183,7355,0.09790460719644029,0.9709008097165992,2453,68,47,1369,1369,47,68,2453,2026-08-26 23:34:20,122.33,550.62
63,0.04041236431242977,0.9874316005471956,7377,93,54,4170,4170,54,93,7377,0.0787075877621834,0.9739372469635628,2448,51,52,1386,1386,52,51,2448,2026-08-26 23:34:45,122.34,550.62
61,0.05378960023577441,0.9824726402188783,7358,132,73,4131,4131,73,132,7358,0.08308498999140597,0.9719129554655871,2437,48,63,1389,1389,63,48,2437,2026-08-26 23:35:17,122.43,550.62
63,0.06669378366302851,0.9791381668946648,7356,169,75,4094,4094,75,169,7356,0.08522958057246317,0.9752024291497976,2468,66,32,1371,1371,32,66,2468,2026-08-26 23:36:22,122.08,550.62
64,0.03729466021255394,0.9885430916552668,7384,87,47,4176,4176,47,87,7384,0.0791890013510284,0.9769736842105263,2471,62,29,1375,1375,29,62,2471,2026-08-26 23:36:47,121.82,550.62
62,0.04917274362142625,0.9838406292749658,7370,128,61,4135,4135,61,128,7370,0.09289476129147205,0.9749493927125507,2468,67,32,1370,1370,32,67,2468,2026-08-26 23:37:19,122.36,550.62
64,0.061351267615904606,0.9801641586867305,7361,162,70,4101,4101,70,162,7361,0.09485419276726587,0.9691295546558705,2480,102,20,1335,1335,20,102,2480,2026-08-26 23:38:24,122.0,550.62
65,0.044618566454421325,0.9865766073871409,7381,107,50,4156,4156,50,107,7381,0.10750194707762503,0.9714068825910931,2483,96,17,1341,1341,17,96,2483,2026-08-26 23:38:49,122.43,550.62
63,0.045866342651030775,0.9842681258549931,7361,114,70,4149,4149,70,114,7361,0.08995608935193422,0.9749493927125507,2473,72,27,1365,1365,27,72,2473,2026-08-26 23:39:21,122.36,550.62
65,0.058144428004353356,0.9811901504787962,7366,155,65,4108,4108,65,155,7366,0.11459617404390794,0.9655870445344129,2486,122,14,1315,1315,14,122,2486,2026-08-26 23:40:27,122.67,550.62
66,0.05205906724782467,0.9837429157709595,7375,134,56,4129,4129,56,134,7375,0.09361760697710146,0.9698886639676113,2476,95,24,1342,1342,24,95,2476,2026-08-26 23:40:52,122.61,550.62
64,0.043138994017025714,0.9849521203830369,7371,116,60,4147,4147,60,116,7371,0.09238135569251937,0.9729251012145749,2446,53,54,1384,1384,54,53,2446,2026-08-26 23:41:23,121.77,550.62
66,0.054046536416847965,0.9818741450068399,7365,146,66,4117,4117,66,146,7365,0.09280683563409678,0.9719129554655871,2477,88,23,1349,1349,23,88,2477,2026-08-26 23:42:28,121.21,550.62
67,0.05393304976450901,0.9811046511627907,7348,138,83,4125,4125,83,138,7348,0.09991090017090917,0.9696356275303644,2422,42,78,1395,1395,78,42,2422,2026-08-26 23:42:54,121.95,550.62
65,0.047847315627573855,0.9842681258549931,7367,120,64,4143,4143,64,120,7367,0.11593242253455381,0.9698886639676113,2485,104,15,1333,1333,15,104,2485,2026-08-26 23:43:26,122.56,550.62
67,0.05617169350023839,0.9811046511627907,7362,152,69,4111,4111,69,152,7362,0.09542246147573583,0.9698886639676113,2428,47,72,1390,1390,72,47,2428,2026-08-26 23:44:31,122.55,550.62
68,0.05459009997169079,0.9828024232948994,7364,134,67,4129,4129,67,134,7364,0.11894039785148207,0.9622975708502024,2486,135,14,1302,1302,14,135,2486,2026-08-26 23:44:56,122.35,550.62
66,0.04227843620446823,0.9865766073871409,7381,107,50,4156,4156,50,107,7381,0.08288241057387215,0.9754554655870445,2475,72,25,1365,1365,25,72,2475,2026-08-26 23:45:28,122.0,550.62
68,0.058357381553480865,0.9806771545827634,7363,158,68,4105,4105,68,158,7363,0.08136839843553072,0.9749493927125507,2475,74,25,1363,1363,25,74,2475,2026-08-26 23:46:32,120.65,550.62
69,0.0682967753716835,0.975718194254446,7342,195,89,4068,4068,89,195,7342,0.11304108387312116,0.9660931174089069,2470,104,30,1333,1333,30,104,2470,2026-08-26 23:46:57,120.46,550.62
67,0.03990116237256473,0.987688098495212,7390,103,41,4160,4160,41,103,7390,0.08504889725598126,0.9729251012145749,2440,47,60,1390,1390,60,47,2440,2026-08-26 23:47:29,121.02,550.62
69,0.06694904732245253,0.9790526675786594,7366,180,65,4083,4083,65,180,7366,0.08069107136433878,0.9739372469635628,2468,71,32,1366,1366,32,71,2468,2026-08-26 23:48:34,122.61,550.62
70,0.05494023278984974,0.9819596443228454,7345,125,86,4138,4138,86,125,7345,0.08740380395892894,0.972165991902834,2470,80,30,1357,1357,30,80,2470,2026-08-26 23:49:00,122.71,550.62
68,0.03772402890495575,0.9875170998632011,7380,95,51,4168,4168,51,95,7380,0.08757185152692246,0.9741902834008097,2471,73,29,1364,1364,29,73,2471,2026-08-26 23:49:31,122.64,550.62
70,0.05581894312604941,0.9820329294508501,7369,148,62,4115,4115,62,148,7369,0.10643835185163537,0.9671052631578947,2489,119,11,1318,1318,11,119,2489,2026-08-26 23:50:37,122.88,550.62
71,0.04314112652706462,0.9852086183310533,7367,109,64,4154,4154,64,109,7367,0.10148622136848681,0.9706477732793523,2485,101,15,1336,1336,15,101,2485,2026-08-26 23:51:02,122.63,550.62
69,0.04560600747868722,0.9839261285909713,7365,122,66,4141,4141,66,122,7365,0.08399528789292247,0.9741902834008097,2461,63,39,1374,1374,39,63,2461,2026-08-26 23:51:34,122.54,550.62
71,0.06334715340255917,0.9799931600547196,7368,171,63,4092,4092,63,171,7368,0.10736478049752601,0.9671052631578947,2463,93,37,1344,1344,37,93,2463,2026-08-26 23:52:39,121.48,550.62
72,0.03872429815480274,0.9883720930232558,7386,91,45,4172,4172,45,91,7386,0.07619843730111021,0.9764676113360324,2456,49,44,1388,1388,44,49,2456,2026-08-26 23:53:04,121.65,550.62
70,0.04433967656227085,0.9851109048270471,7372,115,59,4148,4148,59,115,7372,0.08737267014124668,0.9762145748987854,2455,49,45,1388,1388,45,49,2455,2026-08-26 23:53:36,122.25,550.62
72,0.06273627822687429,0.9792114520226696,7359,171,72,4092,4092,72,171,7359,0.07822441320059452,0.9762145748987854,2463,57,37,1380,1380,37,57,2463,2026-08-26 23:54:41,122.33,550.62
73,0.038087823842077234,0.987688098495212,7390,103,41,4160,4160,41,103,7390,0.07736417534331606,0.9779858299595142,2468,55,32,1382,1382,32,55,2468,2026-08-26 23:55:06,122.28,550.62
71,0.041695599063073775,0.9855506155950753,7375,113,56,4150,4150,56,113,7375,0.09153866179760209,0.9759615384615384,2475,70,25,1367,1367,25,70,2475,2026-08-26 23:55:38,121.92,550.62
73,0.06067341462649767,0.9805672268907564,7364,160,67,4103,4103,67,160,7364,0.1075224003238486,0.96584008097166,2402,37,98,1400,1400,98,37,2402,2026-08-26 23:56:42,120.93,550.62
74,0.037837250391379695,0.9879445964432284,7380,90,51,4173,4173,51,90,7380,0.08896168000663363,0.9739372469635628,2480,83,20,1354,1354,20,83,2480,2026-08-26 23:57:08,121.74,550.62
72,0.03818191894647877,0.9860391831151065,7368,100,63,4163,4163,63,100,7368,0.0883813931730195,0.9746963562753036,2461,61,39,1376,1376,39,61,2461,2026-08-26 23:57:40,121.68,550.62
74,0.05278422571218632,0.9834009185069377,7371,134,60,4129,4129,60,134,7371,0.0850981627195048,0.972419028340081,2485,94,15,1343,1343,15,94,2485,2026-08-26 23:58:45,122.62,550.62
75,0.043830735144229596,0.9853674027750635,7375,115,56,4148,4148,56,115,7375,0.08440593812451604,0.9746963562753036,2469,69,31,1368,1368,31,69,2469,2026-08-26 23:59:11,122.66,550.62
73,0.03304289998034155,0.988030095759234,7383,92,48,4171,4171,48,92,7383,0.08536110679194335,0.9744433198380567,2441,42,59,1395,1395,59,42,2441,2026-08-26 23:59:42,122.35,550.62
75,0.051146937728185515,0.9832421340629275,7378,143,53,4120,4120,53,143,7378,0.08054482144669362,0.9782388663967612,2478,64,22,1373,1373,22,64,2478,2026-08-27 00:00:46,121.26,550.62
76,0.03891080673201941,0.9881155950752394,7383,91,48,4172,4172,48,91,7383,0.08774438072872623,0.9762145748987854,2464,58,36,1379,1379,36,58,2464,2026-08-27 00:01:12,121.09,550.62
74,0.03379282099262508,0.9886285909712722,7385,87,46,4176,4176,46,87,7385,0.09265760343740054,0.9736842105263158,2464,68,36,1369,1369,36,68,2464,2026-08-27 00:01:44,122.21,550.62
76,0.04894981512482305,0.9845246238030095,7384,134,47,4129,4129,47,134,7384,0.08255431653386129,0.9759615384615384,2472,67,28,1370,1370,28,67,2472,2026-08-27 00:02:48,121.85,550.62
77,0.039234588616127886,0.98640560875513,7377,105,54,4158,4158,54,105,7377,0.08428274189816742,0.9774797570850202,2462,51,38,1386,1386,38,51,2462,2026-08-27 00:03:14,122.3,550.62
75,0.03320328022189557,0.9896545827633378,7391,81,40,4182,4182,40,81,7391,0.09528037012482359,0.9772267206477733,2464,54,36,1383,1383,36,54,2464,2026-08-27 00:03:46,121.72,550.62
77,0.049729754662484554,0.9829856361149111,7373,141,58,4122,4122,58,141,7373,0.08604979290351694,0.9754554655870445,2479,76,21,1361,1361,21,76,2479,2026-08-27 00:04:50,122.01,550.62
78,0.039261523354065984,0.9865766073871409,7380,106,51,4157,4157,51,106,7380,0.08178947359271702,0.9774797570850202,2475,64,25,1373,1373,25,64,2475,2026-08-27 00:05:16,122.08,550.62
76,0.029945675075285408,0.990766073871409,7392,69,39,4194,4194,39,69,7392,0.09638868346937597,0.9736842105263158,2477,81,23,1356,1356,23,81,2477,2026-08-27 00:05:48,121.98,550.62
78,0.043230778724854944,0.98640560875513,7383,111,48,4152,4152,48,111,7383,0.0725856941886738,0.9767206477732794,2470,62,30,1375,1375,30,62,2470,2026-08-27 00:06:53,122.54,550.62
79,0.040398286819766885,0.9854651162790697,7367,106,64,4157,4157,64,106,7367,0.08711534471327424,0.9744433198380567,2479,80,21,1357,1357,21,80,2479,2026-08-27 00:07:19,122.49,550.62
77,0.032198522550112185,0.9891293726793043,7385,81,46,4182,4182,46,81,7385,0.09743381728532938,0.9752024291497976,2458,56,42,1381,1381,42,56,2458,2026-08-27 00:07:51,122.55,550.62
79,0.042110851706975816,0.9849521203830369,7377,122,54,4141,4141,54,122,7377,0.07857653016963528,0.9762145748987854,2468,62,32,1375,1375,32,62,2468,2026-08-27 00:08:55,122.04,550.62
80,0.04013978055254371,0.9871751025991792,7378,97,53,4166,4166,53,97,7378,0.08209056809010112,0.9802631578947368,2479,57,21,1380,1380,21,57,2479,2026-08-27 00:09:21,122.28,550.62
78,0.029319394415427764,0.989483584131327,7389,81,42,4182,4182,42,81,7389,0.0829758062918773,0.9772267206477733,2473,63,27,1374,1374,27,63,2473,2026-08-27 00:09:53,122.05,550.62
80,0.03938664800468189,0.9874316005471956,7386,102,45,4161,4161,45,102,7386,0.07528012931560062,0.978744939271255,2465,49,35,1388,1388,35,49,2465,2026-08-27 00:10:57,121.83,550.62
81,0.03566039986042089,0.9881155950752394,7377,85,54,4178,4178,54,85,7377,0.08534821405745703,0.9777327935222672,2470,58,30,1379,1379,30,58,2470,2026-08-27 00:11:23,121.86,550.62
79,0.03140874747853381,0.9888850889192886,7384,83,47,4180,4180,47,83,7384,0.08762591867519143,0.978744939271255,2450,34,50,1403,1403,50,34,2450,2026-08-27 00:11:56,122.79,550.62
81,0.0384071045652718,0.9877735978112175,7385,97,46,4166,4166,46,97,7385,0.07774677277596381,0.9769736842105263,2484,75,16,1362,1362,16,75,2484,2026-08-27 00:13:00,123.07,550.62
82,0.03490510919747974,0.9888850889192886,7388,87,43,4176,4176,43,87,7388,0.08623964432650529,0.978744939271255,2479,63,21,1374,1374,21,63,2479,2026-08-27 00:13:26,122.71,550.62
80,0.02771672404190607,0.99093707250342,7393,68,38,4195,4195,38,68,7393,0.09587677903651297,0.9772267206477733,2461,51,39,1386,1386,39,51,2461,2026-08-27 00:13:58,122.17,550.62
82,0.038375771626057396,0.987859097127223,7391,102,40,4161,4161,40,102,7391,0.08454193376256379,0.9757085020242915,2479,75,21,1362,1362,21,75,2479,2026-08-27 00:15:01,120.69,550.62
83,0.03304335902947547,0.989312585499316,7389,83,42,4180,4180,42,83,7389,0.09916504724604584,0.9759615384615384,2484,79,16,1358,1358,16,79,2484,2026-08-27 00:15:27,121.18,550.62
81,0.027020140451426658,0.9916210670314638,7394,61,37,4202,4202,37,61,7394,0.07623341946915897,0.979504048582996,2470,51,30,1386,1386,30,51,2470,2026-08-27 00:15:59,121.55,550.62
83,0.03915455839796155,0.9865766073871409,7385,111,46,4152,4152,46,111,7385,0.09093882180967176,0.979757085020243,2450,30,50,1407,1407,50,30,2450,2026-08-27 00:17:03,122.41,550.62
84,0.03219210409808384,0.9899965800273598,7387,73,44,4190,4190,44,73,7387,0.09542808880333586,0.9757085020242915,2487,83,13,1354,1354,13,83,2487,2026-08-27 00:17:28,121.23,550.62
82,0.02257711216785667,0.9927203439515341,7397,51,34,4212,4212,34,51,7397,0.07541396534738465,0.979251012145749,2469,51,31,1386,1386,31,51,2469,2026-08-27 00:18:00,120.3,550.62
84,0.04892185638736259,0.9832421340629275,7364,129,67,4134,4134,67,129,7364,0.07897730954538142,0.9764676113360324,2466,59,34,1378,1378,34,59,2466,2026-08-27 00:19:04,121.15,550.62
85,0.030144459079370085,0.9903385772913816,7391,73,40,4190,4190,40,73,7391,0.10411162857427676,0.9772267206477733,2484,59,16,1378,1378,16,59,2484,2026-08-27 00:19:29,121.39,550.62
83,0.020459082590781923,0.9927325581395349,7400,54,31,4209,4209,31,54,7400,0.08110166335761097,0.9802631578947368,2474,52,26,1385,1385,26,52,2474,2026-08-27 00:20:03,122.69,550.62
85,0.049721671447187164,0.9834986320109439,7366,128,65,4135,4135,65,128,7366,0.08056855372314413,0.9772267206477733,2471,61,29,1376,1376,29,61,2471,2026-08-27 00:21:07,122.59,550.62
86,0.02964014267687789,0.9912790697674418,7399,70,32,4193,4193,32,70,7399,0.08257961806512215,0.978997975708502,2460,43,40,1394,1394,40,43,2460,2026-08-27 00:21:32,122.46,550.62
84,0.018859668105132735,0.9937585499316005,7399,41,32,4222,4222,32,41,7399,0.08236444683326974,0.9784919028340081,2469,54,31,1383,1383,31,54,2469,2026-08-27 00:22:05,122.6,550.62
86,0.04344062245214102,0.9863078952511237,7381,110,50,4153,4153,50,110,7381,0.08324242936002339,0.9746963562753036,2439,39,61,1398,1398,61,39,2439,2026-08-27 00:23:09,122.68,550.62
87,0.031036319575182044,0.9906805745554036,7396,74,35,4189,4189,35,74,7396,0.08502285429764339,0.9772267206477733,2460,50,40,1387,1387,40,50,2460,2026-08-27 00:23:35,122.74,550.62
85,0.02171515715571656,0.9928180574555403,7401,54,30,4209,4209,30,54,7401,0.11763787413859501,0.9746963562753036,2487,72,13,1365,1365,13,72,2487,2026-08-27 00:24:08,122.97,550.62
87,0.04101517133243705,0.9867476060191519,7392,116,39,4147,4147,39,116,7392,0.07305334779473496,0.9805161943319838,2463,40,37,1397,1397,37,40,2463,2026-08-27 00:25:12,122.27,550.62
88,0.032343318269278463,0.9898255813953488,7382,70,49,4193,4193,49,70,7382,0.0774638471603639,0.9807692307692307,2480,56,20,1381,1381,20,56,2480,2026-08-27 00:25:37,122.29,550.62
86,0.023708906881799264,0.9918775649794802,7394,58,37,4205,4205,37,58,7394,0.08939363595547423,0.979504048582996,2467,48,33,1389,1389,33,48,2467,2026-08-27 00:26:10,121.79,550.62
88,0.043936252930300644,0.9856361149110807,7373,110,58,4153,4153,58,110,7373,0.0981440808505051,0.9729251012145749,2483,90,17,1347,1347,17,90,2483,2026-08-27 00:27:13,121.31,550.62
89,0.02958772210406666,0.9906805745554036,7392,70,39,4193,4193,39,70,7392,0.07794887435467922,0.979504048582996,2472,53,28,1384,1384,28,53,2472,2026-08-27 00:27:38,121.55,550.62
87,0.019175968498363262,0.9933310533515732,7396,43,35,4220,4220,35,43,7396,0.07805048929651594,0.9777327935222672,2466,54,34,1383,1383,34,54,2466,2026-08-27 00:28:11,121.02,550.62
89,0.04806891907948973,0.9840971272229823,7368,123,63,4140,4140,63,123,7368,0.08079627817939695,0.9759615384615384,2473,68,27,1369,1369,27,68,2473,2026-08-27 00:29:14,120.84,550.62
90,0.030963149716171135,0.9904240766073872,7394,75,37,4188,4188,37,75,7394,0.08177554744473933,0.9769736842105263,2459,50,41,1387,1387,41,50,2459,2026-08-27 00:29:40,121.28,550.62
88,0.01480167000831506,0.9946990424076607,7407,38,24,4225,4225,24,38,7407,0.0799046110242571,0.9807692307692307,2478,54,22,1383,1383,22,54,2478,2026-08-27 00:30:12,121.24,550.62
90,0.04175574634980318,0.9877735978112175,7384,96,47,4167,4167,47,96,7384,0.07413780414225979,0.9769736842105263,2462,53,38,1384,1384,38,53,2462,2026-08-27 00:31:14,120.64,550.62
91,0.03342108514659023,0.9894713699433262,7389,81,42,4182,4182,42,81,7389,0.08109106247144589,0.9759615384615384,2443,38,57,1399,1399,57,38,2443,2026-08-27 00:31:41,121.15,550.62
89,0.015826731696040045,0.9952975376196991,7408,32,23,4231,4231,23,32,7408,0.08908923329459197,0.9784919028340081,2472,57,28,1380,1380,28,57,2472,2026-08-27 00:32:14,121.97,550.62
91,0.04066151184802741,0.9867476060191519,7374,98,57,4165,4165,57,98,7374,0.08516566683811622,0.9739372469635628,2469,72,31,1365,1365,31,72,2469,2026-08-27 00:33:17,122.35,550.62
92,0.02892495796108133,0.9906805745554036,7393,71,38,4192,4192,38,71,7393,0.08063309168893663,0.978744939271255,2468,52,32,1385,1385,32,52,2468,2026-08-27 00:33:44,122.64,550.62
90,0.014240030680734261,0.9953830369357045,7407,30,24,4233,4233,24,30,7407,0.09007053192472675,0.9805161943319838,2465,42,35,1395,1395,35,42,2465,2026-08-27 00:34:17,122.48,550.62
92,0.037707646489500105,0.9877735978112175,7389,101,42,4162,4162,42,101,7389,0.0724472008986768,0.9774797570850202,2468,57,32,1380,1380,32,57,2468,2026-08-27 00:35:19,122.21,550.62
93,0.027602706533330672,0.9916210670314638,7396,63,35,4200,4200,35,63,7396,0.08936905268055963,0.9772267206477733,2477,67,23,1370,1370,23,67,2477,2026-08-27 00:35:46,122.07,550.62
91,0.015235255534334587,0.9951265389876881,7410,36,21,4227,4227,21,36,7410,0.10071383329487739,0.9810222672064778,2478,53,22,1384,1384,22,53,2478,2026-08-27 00:36:20,122.6,550.62
93,0.03404926843542278,0.9897400820793434,7394,83,37,4180,4180,37,83,7394,0.08585637031687525,0.9762145748987854,2486,80,14,1357,1357,14,80,2486,2026-08-27 00:37:21,121.54,550.62
94,0.03149453946926743,0.989483584131327,7386,78,45,4185,4185,45,78,7386,0.09576985975449362,0.9734311740890689,2444,49,56,1388,1388,56,49,2444,2026-08-27 00:37:47,120.96,550.62
92,0.019376740924045628,0.9936730506155951,7402,45,29,4218,4218,29,45,7402,0.07781294064186485,0.9800101214574899,2467,46,33,1391,1391,33,46,2467,2026-08-27 00:38:20,120.22,550.62
94,0.03664937397760846,0.988030095759234,7386,95,45,4168,4168,45,95,7386,0.06827055864311332,0.9812753036437247,2476,50,24,1387,1387,24,50,2476,2026-08-27 00:39:23,122.16,550.62
95,0.035693298741664214,0.9887140902872777,7380,81,51,4182,4182,51,81,7380,0.0916659423629216,0.9754554655870445,2471,68,29,1369,1369,29,68,2471,2026-08-27 00:39:49,121.87,550.62
93,0.011954382273647871,0.9965800273597811,7416,25,15,4238,4238,15,25,7416,0.091831634485871,0.9807692307692307,2475,51,25,1386,1386,25,51,2475,2026-08-27 00:40:22,122.28,550.62
95,0.032430716869090055,0.9899110807113544,7389,76,42,4187,4187,42,76,7389,0.08146327435791206,0.9779858299595142,2485,72,15,1365,1365,15,72,2485,2026-08-27 00:41:26,122.7,550.62
96,0.03307214036613999,0.989483584131327,7387,79,44,4184,4184,44,79,7387,0.09195474871429087,0.9741902834008097,2474,76,26,1361,1361,26,76,2474,2026-08-27 00:41:51,122.89,550.62
